cellphone,number_celphones,rcsi,logFCS,hdds,asset_index,housing_index,nutri_reten_constrained,nutri_avail_constrained,dist_km,maize_price,maize_mktthin,rice_price,rice_mktthin,tmean,floodmax,raincytot,day1rain,maxdaysnorain
1,2,0,3.6375861,4,,-0.88582069,1,1,15.578173,52546.398,0,131791.72,0,,,,,
0.375,0.5,0.25,3.952826,6.125,-0.035354257,0.293109,1,1,15.578173,45440,0,119000,0,,,,,
1,3,0,3.4965076,3,,-0.88582069,0,0,15.578173,54203.133,0,132666.67,0,,,,,
0.77777779,1.1111112,5.6666665,2.9537187,2.3333333,,-0.1871994,1,1,15.578173,64901.84,0,134999.92,0,,,,,
1,2,10.5,4.2506332,7.5,1.054626,-0.88582784,0.5,0.5,15.578173,43222.602,0,126083.4,0,,,,,
1,3,0,3.6109178,3,,-0.88583499,1,1,70.163345,73406.25,0,162187.5,0,26.1447844,0,1149.651169,71,143
1,1.3333334,6.1666665,4.2531543,6.8333335,0.085755132,-0.88582307,1,1,70.163345,34750,0,107039,0,26.69226499,0,1118.437662,66,134
0.83333331,1.8333334,5.1666665,2.7537241,2.3333333,,-0.36184877,1,1,70.163345,82954.547,0,192500,0,26.1447844,0,1149.651169,71,143
1,1.75,0,4.4252672,7.75,-0.39867955,-0.88582426,1,1,70.163345,38406,0,95708.5,0,26.69226499,0,1118.437662,66,134
1,1,39,2.5649493,3,,-0.88583499,0,0,70.163345,48817.625,0,131239.66,0,26.1447844,0,1149.651169,71,143
1,2,3,3.4965076,3,,-0.88582069,1,1,70.163345,47375.125,0,136354.13,0,26.1447844,0,1149.651169,71,143
0,0,0,2.6390574,2,,-0.88583499,1,1,108.02531,67500,0,165625,0,,,,,
0.625,1,6.5,4.1574759,7,-0.39868101,0.293109,1,1,108.02531,32500,0,99375,0,,,,,
0.54545456,1.2727273,1.7272727,2.4406183,2.1818182,,0.54318976,1,1,108.02531,39305.5,0,126666.7,0,,,,,
0,0,0,4.2121277,5,-0.39868104,2.2580109,1,1,108.02531,30417,0,129375,0,,,,,
1,1,5,2.3221955,1.5,,-0.88582069,1,1,108.02531,36916.75,0,135000,0,,,,,
1,1,0,4.1271343,7,-0.39867809,-0.88582069,1,1,100.65281,37522.145,0,109285.71,0,25.47803009,0,1845.05002,65,122
1,1,0,2.6390574,2,,-0.88583499,1,1,100.65281,69848.211,0,165208.31,0,25.15137002,0,1585.340617,28,139
1,3,0,2.9444389,3,,0.64888436,1,1,100.65281,79194.805,0,193896.09,0,25.15137002,0,1585.340617,28,139
0.75,1.375,1.125,4.1220856,6.875,-0.39868066,-0.88582784,1,1,100.65281,39633.715,0,95178.57,0,25.47803009,0,1845.05002,65,122
0.77777779,1.7777778,6,2.6442394,2.2222223,,-0.88582909,1,1,100.65281,72735.711,0,195864.28,0,25.15137002,0,1585.340617,28,139
1,3,22,4.1026435,7,-0.39867803,-0.88582069,0,0,100.65281,37197.629,0,123547.6,0,25.47803009,0,1845.05002,65,122
1,4,0,2.0794415,1,,-0.88582069,0,0,100.65281,77517.891,0,191755.97,0,25.15137002,0,1585.340617,28,139
1,2,0,3.5263605,3,,-0.88582069,1,1,100.65281,67021.453,0,162773.83,0,25.15137002,0,1585.340617,28,139
1,2,0,3.2580965,2,,-0.88582069,1,1,100.65281,43738.07,0,134255.97,0,25.15137002,0,1585.340617,28,139
0.125,0.25,0.25,4.1498494,6.875,-0.39868101,0.293109,1,1,147.24648,34458,0,101354.25,0,26.12254428,0,1743.691842,64,119
0.33333334,0.44444445,5.8888888,2.5580418,2.5555556,,0.16211522,1,1,147.24648,41691.582,0,122812.53,0,25.42560869,0,1553.863218,69,138
1,2,2,1.9459101,2,,-0.88582069,1,1,147.24648,39708.375,0,126875,0,25.42560869,0,1553.863218,69,138
1,3,5,4.0430512,6,-0.3986783,-0.88582069,1,1,22.358713,45005.332,0,113333.34,0,25.06602731,0,613.8374393,66,143
1,2,0,3.4965076,3,,-0.88582069,1,1,22.358713,71851.125,0,152847.27,0,24.81786443,0,556.5559744,69,155
0.90909094,1.5454545,6.818182,2.7328205,2.4545455,,-0.6000191,1,1,22.358713,77350.367,0,183351.88,0,25.65796867,0,682.2540341,5,146
1,3,0,3.7256935,6,2.5079329,-0.88582069,1,1,22.358713,40254,0,109816.66,0,25.06602731,0,613.8374393,66,143
0.85714287,1.5714285,2.7142856,4.330071,7.1428571,0.84701151,-0.88582069,1,1,22.358713,39281.168,0,96722.164,0,25.06602731,0,613.8374393,66,143
1,2,0,3.1354942,2,,-0.88582069,1,1,22.358713,76969.789,0.16666667,176388.88,0,24.81786443,0,556.5559744,69,155
0.22222222,0.22222222,2.2222223,4.0867119,6.1111112,-0.39868101,-0.88583338,1,1,9.1446953,41413,0,111042,0,,,,,
0.5,0.66666669,2.8333333,2.6761737,2.3333333,,-0.88582546,1,1,9.1446953,48931,0,125000,0,,,,,
1,1,0,2.3978953,2,,-0.88583499,1,1,9.1446953,59480.801,0,128500,0,,,,,
0.71428573,1.2857143,7,4.2062902,6.8571429,-0.39867976,-0.66657913,1,1,9.6219559,38729,0,95714,0,,,,,
0.8888889,2.2222223,1.1111112,2.5870972,2.2222223,,-0.88582546,1,1,9.6219559,78539.438,0,181666.7,0,,,,,
1,1,0,1.704748,2,,-0.88582069,1,1,13.128747,53473.496,0,120486.13,0,26.71801184,0,494.8770636,69,162
1,4,0,3.2188759,3,,-0.88582069,0,0,13.128747,50545.625,0,132135.45,0,26.71801184,0,494.8770636,69,162
0.625,1.375,2.5,4.2442389,6.75,-0.035353184,-0.88582426,1,1,13.128747,41450,0,115000,0,26.91626695,0,497.9124824,64,151
0.8888889,2,0.33333334,2.8167212,2.2222223,,-0.71529788,1,1,13.128747,58629,0,137520.75,0,26.71801184,0,494.8770636,69,162
1,2,0,2.4849067,3,,-0.88582069,1,1,68.764008,72672.5,0,148229.2,0,25.60023361,0,574.7061748,69,155
0.14285715,0.14285715,3.7142856,4.203701,6.4285712,-0.39868101,1.808892,1,1,68.764008,43875,0,100000,0,26.16382878,0,738.7403972,12,141
0.80000001,1,1.4,2.7990184,2.4000001,,0.37170622,1,1,68.764008,79590,0,181250,0,25.60023361,0,574.7061748,69,155
0.5,0.5,0,2.7403195,2,,2.2580109,1,1,68.764008,48931,0,125000,0,25.60023361,0,574.7061748,69,155
1,1,7,4.1588831,6,-0.39868098,2.2580109,1,1,68.764008,41000,0,120000,0,26.16382878,0,738.7403972,12,141
0.2857143,0.2857143,1.1428572,4.2536197,7.2857141,-0.39868104,1.3597692,1,1,95.673981,41413,0,111042,0,,,,,
1,1,0,2.3513753,1,,2.2580109,1,1,95.673981,48931,0,125000,0,,,,,
0.45454547,0.72727275,0.72727275,2.8693855,2.8181818,,1.1147954,1,1,95.673981,59480.801,0,128500,0,,,,,
0,0,7,4.0775375,6,-0.39868104,-0.88583499,1,1,95.673981,40107,0,115417,0,,,,,
0,0,8.1111107,3.91695,6.2222223,-0.39868098,1.5593785,1,1,38.893166,43875,0,100000,0,25.14379842,0,820.5437419,64,148
0.11111111,0.11111111,3.1111112,2.1188035,2,,1.2100638,1,1,38.893166,79590,0,181250,0,25.56285542,0,818.6550453,56,151
0.75,1.4375,3.875,2.3398216,1.9375,,-0.68933481,0.9375,0.9375,35.730312,55960.395,0,135295.19,0,25.82494014,0,748.2438069,55,164
0,0,8,1.8718022,1,,2.2580109,0,0,35.730312,58092.246,0,140520.84,0,25.82494014,0,748.2438069,55,164
0.5,2,3.5,4.1069617,6,1.054626,-0.88582784,0.5,0.5,35.730312,44654.125,0,137395.63,0,26.21768011,0,639.268547,26,161
1,3.25,2.75,3.2304294,3,,-0.88582069,0.75,0.75,35.730312,54239.688,0,135729.09,0,25.82494014,0,748.2438069,55,164
0.89999998,2.3,2.0999999,4.2630405,6.5999999,1.054626,-0.5714404,0.89999998,0.89999998,35.730312,44173.25,0,122715.88,0,26.21768011,0,639.268547,26,161
1,1,0,2.8332133,2,,-0.88582069,1,1,35.730312,56694.719,0,131510.44,0,25.82494014,0,748.2438069,55,164
1,1,0,4.051785,5,-0.39868104,-0.88582069,1,1,65.174675,43018.855,0,118571.43,0,25.40526226,814.6961567,670.2924412,64,156
1,2,0,2.1972246,2,,-0.88583499,1,1,65.174675,51723.711,0,120555.57,0,25.33398895,939.5810188,677.7767263,55,159
1,1,15,2.1972246,1,,-0.88582069,1,1,65.174675,80680,0,189585.72,0,25.33398895,939.5810188,677.7767263,55,159
1,3,5,4.2121277,8,-0.39868104,-0.88582069,1,1,65.174675,52604.285,0,140595.2,0,25.40526226,814.6961567,670.2924412,64,156
1,3,0,3.4965076,3,,-0.88582069,1,1,65.174675,63241.398,0,137214.23,0,25.33398895,939.5810188,677.7767263,55,159
0.72727275,1.9090909,9.545455,4.1804709,6.3636365,0.12979421,-0.8858285,1,1,65.174675,29530.428,0,91335.43,0,25.38725827,670.2924412,742.9678457,67,163
1,2,0,4.2626801,8,-0.39868096,-0.88583499,1,1,65.174675,42732.715,0,127976.29,0,25.40526226,814.6961567,670.2924412,64,156
0.86666667,2.4000001,8.5333338,2.7053764,2.2,,-0.88582736,1,1,65.174675,60210.285,0,169000,0,26.26725224,677.7767263,814.6961567,39,157
1,2,0,2.7725887,2,,-0.88583499,1,1,65.174675,50940.5,0,110178.54,0,25.33398895,939.5810188,677.7767263,55,159
0.66666669,0.66666669,5.2222223,4.2524266,6.6666665,-0.39868069,-0.88583183,1,1,56.569244,50313,0,124583,0,27.2575157,0,680.1033208,41,155
0.75,1.125,8.125,2.7645831,2.25,,-0.88582963,1,1,56.569244,62111.328,0,144166.67,0,27.12118017,0,798.0547731,55,159
1,1,0,2.8033605,3,,-0.88583499,1,1,56.569244,73033.398,0,144749.8,0,27.12118017,0,798.0547731,55,159
1,2,0,4.1431346,5,2.5079329,-0.88582069,1,1,56.569244,47896,0,142083,0,27.2575157,0,680.1033208,41,155
1,2,10,2.7080503,2,,-0.88582069,1,1,56.886745,80125,0,188875,0,,,,,
1,1,14,4.1510401,8,-0.39868104,-0.88582069,1,1,56.886745,39400,0,218250,0,,,,,
0.625,1,9.25,4.1084104,6.125,-0.39868101,-0.099868163,1,1,56.886745,31083,0,88846,0,,,,,
0.85714287,1.4285715,8.4285717,2.8402987,2.5714285,,0.012410768,1,1,56.886745,65500,0,179500,0,,,,,
0.83333331,1.1666666,7,2.3805721,1.8333334,,-0.36185831,1,1,53.92828,58250,0,134444.5,0,27.12118017,0,778.6654107,75,153
1,2,0,3.1780539,2,,-0.88582069,1,1,53.92828,84900,0,205550,0,27.12118017,0,778.6654107,75,153
1,1,0,3.0910425,2,,2.2580109,1,1,53.92828,59166.5,0,146666.8,0,27.12118017,0,778.6654107,75,153
1,2,18,3.1135154,4,,-0.88582069,1,1,53.92828,62111.328,0,144166.67,0,27.12118017,0,778.6654107,75,153
0.75,0.75,0,3.0882566,2.5,,0.68609154,1,1,53.92828,82791.75,0,181041.8,0,27.12118017,0,778.6654107,75,153
0.83333331,1.1666666,1.3333334,4.0296979,6,-0.39868054,-0.36185116,1,1,53.92828,47896,0,142083,0,27.2575157,0,795.2178173,95,157
1,2,11,2.7725887,2,,-0.88582069,1,1,53.92828,65500,0,179500,0,28.04527708,0,990.8422056,6,154
1,1,0,1.7917595,2,,-0.88582069,1,1,53.92828,57833.5,0,137708.25,0,27.12118017,0,778.6654107,75,153
0.625,0.625,6.25,4.0380459,5.75,-0.39868101,0.293109,1,1,53.92828,48194,0,127944,0,27.2575157,0,795.2178173,95,157
1,2,0,0,1,,-0.88582069,1,1,75.9701,80125,0,188875,0,27.993412,742.7796418,1021.905653,40,148
0,0,3,4.0342407,5,-0.39868104,2.2580214,1,1,75.9701,35479,0,99167,0,27.22613814,1021.905653,906.2101846,96,163
1,1,0,4.4006028,7,-0.39868104,2.2580214,1,1,75.9701,50000,0,125000,0,27.22613814,1021.905653,906.2101846,96,163
1,2,14,2.9444389,2,,-0.88583499,1,1,75.9701,50041.75,0,134791.75,0,27.12384976,1006.054353,742.7796418,55,164
0.5714286,0.71428573,7.1428571,3.8644545,5.1428571,-0.39868101,2.258019,1,1,75.9701,31083,0,88846,0,27.71362193,906.2101846,984.9672428,22,160
0.75,1.25,13.125,2.5238295,1.875,,2.2580175,1,1,75.9701,65500,0,179500,0,27.993412,742.7796418,1021.905653,40,148
0,0,39,1.7917595,1,,2.2580109,1,1,75.9701,57833.5,0,137708.25,0,27.12384976,1006.054353,742.7796418,55,164
0.625,1,8,4.4471893,7.125,-0.035354283,0.68609154,1,1,146.14426,50000,0,125000,0,27.19476059,1033.61358,915.1662196,95,164
0,0,0,2.8332133,2,,-0.88583499,1,1,146.14426,62111.328,0,144166.67,0,27.12651935,1002.111673,747.6930351,55,162
0.5714286,0.71428573,0.42857143,2.8528397,2.1428571,,1.3597748,1,1,146.14426,73033.398,0,144749.8,0,27.12651935,1002.111673,747.6930351,55,162
1,1,0,2.8903718,2,,2.2580214,1,1,146.14426,57833.5,0,137708.25,0,27.12651935,1002.111673,747.6930351,55,162
0.5,1.5,1.8333334,4.3595037,6.1666665,-0.39868104,0.6860975,0,0,149.12968,32214,0,98571,0,,,,,
1,3,22,4.4067192,5,-0.39868104,2.2580252,0,0,149.12968,32950,0,92750,0,,,,,
0.81818181,1.1818181,7.181818,2.1149194,1.7272727,,1.1080377,0,0,149.12968,75667,0,183333,0,,,,,
1,1.5,0,2.3410656,2.5,,-0.88583499,1,1,30.489969,84810,0,205530,0,25.49378283,0,757.6691551,94,168
1,1.625,3.75,4.1105132,6.5,1.7812791,-0.69398075,0.125,0.125,30.489969,31119,0,93184.398,0,25.15998244,0,759.7641391,35,158
1,2.7777777,5.8888888,2.9573872,2.6666667,,-0.88582069,0.22222222,0.22222222,30.489969,62980,0,179880,0,25.98576854,0,961.1396178,40,159
1,1.6,6.8000002,4.2147074,6.8000002,1.9266095,-0.57887679,0,0,7.719327,51778,0,132944,0,27.2575157,0,719.7032512,131,167
1,3,0,3.1501472,2.5714285,,-0.88582069,0.14285715,0.14285715,7.719327,58250,0,134444.5,0,27.12118017,0,738.0159651,94,171
1,2,0,4.5798526,8,2.5079329,-0.88582069,1,1,7.719327,48194,0,127944,0,27.2575157,0,719.7032512,131,167
1,3.5999999,0,4.2951574,7,0.76396513,-0.88582355,1,1,12.585749,42720.5,0,118585.66,0,26.26932555,931.6741908,635.2427159,134,173
1,2.8,1.2,2.4394951,2,,-0.88582069,0.80000001,0.80000001,12.585749,50979.914,0,121412.05,0,26.26148024,1001.505889,729.7202487,94,175
0,0,0,3.3322046,3,,-0.88583499,1,1,12.585749,52826.723,0,133379.61,0,26.26148024,1001.505889,729.7202487,94,175
1,2.5,0,0.54930615,1,,-0.88582069,1,1,12.585749,63929.301,0,136680.5,0,26.26148024,1001.505889,729.7202487,94,175
0,0,0,4.051785,4,-0.39868096,-0.88583499,1,1,12.585749,40796.168,0,142019,0,26.26932555,931.6741908,635.2427159,134,173
1,7,0,4.4543471,8,2.5079329,-0.88582069,1,1,12.585749,41768.832,0,128007,0,26.26932555,931.6741908,635.2427159,134,173
1,1,0,3.5263605,4,,-0.88582069,1,1,12.585749,51441,0,118020.79,0,26.26148024,1001.505889,729.7202487,94,175
1,2,0,2.8332133,3,,-0.88582069,1,1,3.3422613,90454.547,0,190000,0,,,,,
1,1,0,3.1354942,2,,-0.88582069,1,1,3.3422613,75667,0,183333,0,,,,,
0.75,1.75,13.5,3.9137135,6.375,0.32797357,-0.88582247,0.875,0.875,3.3422613,31083,0,88846,0,,,,,
0.83333331,2.6666667,8.5,2.6450663,1.8333334,,-0.88582069,1,1,3.3422613,65500,0,179500,0,,,,,
1,7,0,2.8903718,3,,-0.88582069,1,1,15.796395,56114.598,0,122936.52,0,24.34232597,0,729.7202487,94,175
1,1,0,4.3944492,7,-0.39868096,-0.88582069,1,1,15.796395,51274.57,0,128320.29,0,24.83443814,0,635.2427159,134,173
1,1,0,3.2771447,3,,0.64889866,0,0,15.796395,57946.355,0,132529.8,0,24.34232597,0,729.7202487,94,175
1,2,0,3.1780539,2,,-0.88582069,0,0,15.796395,56527.902,0,137777.77,0,24.34232597,0,729.7202487,94,175
1,1.75,7.375,4.1936517,6.875,0.69130027,-0.88582247,1,1,15.796395,38928.57,0,122857.14,0,24.83443814,0,635.2427159,134,173
1,1.875,1.75,2.7800231,2.25,,-0.69398129,1,1,15.796395,66254.797,0,140523.72,0,24.34232597,0,729.7202487,94,175
1,1,0,3.2958369,3,,-0.88582069,0,0,15.796395,55282.75,0,121636.96,0,24.34232597,0,729.7202487,94,175
1,2,0,4.3694477,8,2.5079329,-0.88582069,1,1,15.796395,49352.57,0,143835.86,0,24.83443814,0,635.2427159,134,173
1,4,0,3.3672957,3,,-0.88582069,0,0,15.796395,58378.105,0,123988.07,0,24.34232597,0,729.7202487,94,175
1,3,0,2.9085555,2,,-0.88582069,1,1,20.651403,84145.453,0,182110.39,0,,,,,
1,2,0,4.0943446,7,-0.39868096,-0.88582069,1,1,20.651403,34117.57,0,101313.57,0,,,,,
1,1.5,0,4.1879587,6.5,-0.39867955,-0.88582069,1,1,20.651403,32835.715,0,89935.711,0,,,,,
1,1.5,0,2.4260151,2.5,,-0.88582784,1,1,20.651403,73738.43,0,179047.42,0,,,,,
1,1.8888888,5.6666665,4.2425032,6.3333335,0.24723385,-0.88582069,1,1,20.651403,30845,0,98186.711,0,,,,,
1,1.7333333,14.333333,2.9276266,2.4000001,,-0.88582164,1,1,20.651403,65357.145,0,173642.86,0,,,,,
1,1.5,17.5,2.441401,2.5,,-0.88582069,1,1,20.651403,58690.605,0,128601.14,0,,,,,
1,1,1,3.5263605,5,,-0.88583499,0,0,3.4584658,79312.5,0,158750,0,27.12118017,0,603.8754919,94,177
1,1,0,4.051785,5,-0.39868096,-0.88582069,0,0,3.4584658,50313,0,124583,0,27.2575157,0,583.9410688,134,174
1,1,0,3.3672957,6,2.5079329,-0.88582069,1,1,3.4584658,50000,0,125000,0,27.2575157,0,583.9410688,134,174
1,2.3333333,0,4.1415734,6.6666665,0.57019031,-0.63003653,0,0,3.4584658,36000,0,120000,0,27.2575157,0,583.9410688,134,174
1,1.7,4.5999999,3.1102769,3,,-0.57887822,0,0,3.4584658,73033.398,0,144749.8,0,27.12118017,0,603.8754919,94,177
1,4,0,3.0910425,3,,-0.88582069,1,1,3.4584658,59583.25,0,134375,0,27.12118017,0,603.8754919,94,177
1,2,0,4.4485164,6,2.5079329,-0.88582069,0,0,11.858602,42800,0,130000,0,27.2575157,0,790.1654391,23,161
1,3,12,2.5649493,3,,-0.88582069,0,0,11.858602,80125,0,188875,0,28.04527708,0,1012.992735,8,155
1,4,7.5999999,2.4411345,2.2,,-0.27193296,0,0,11.858602,90454.547,0,190000,0,27.12118017,0,744.415054,94,164
1,1.5,21,1.8444397,1,,-0.88582069,1,1,11.858602,84900,0,205550,0,27.12118017,0,744.415054,94,164
1,3.5555556,4.5555553,4.0575786,6.5555553,1.2161047,-0.37424758,0.22222222,0.22222222,11.858602,39400,0,218250,0,27.2575157,0,790.1654391,23,161
1,3,0,2.9957323,1,,0.64889866,0,0,11.858602,82791.75,0,181041.8,0,27.12118017,0,744.415054,94,164
1,3,0,3.2958369,3,,-0.88582069,0,0,11.858602,59583.25,0,134375,0,27.12118017,0,744.415054,94,164
1,2.75,3,3.0670271,2.5,,-0.88582426,0,0,6.0766034,77843.75,0,159453.13,0,27.47779983,0,657.1240604,7,167
1,2,7,2.8332133,2,,-0.88582069,1,1,6.0766034,54395,0,132291.7,0,27.47779983,0,657.1240604,7,167
1,2,10,2.8903718,2,,-0.88582069,1,1,6.0766034,58069.664,0,142361.09,0,27.47779983,0,657.1240604,7,167
1,2.3333333,7.7777777,4.3026934,6.2222223,0.57019156,-0.71529788,0.11111111,0.11111111,6.0766034,38750,0,123750,0,27.62321583,0,542.6216651,25,167
1,2,10.25,2.5964785,2,,-0.50214088,0.25,0.25,6.0766034,69541.703,0,144833.2,0,27.47779983,0,657.1240604,7,167
1,2.5,0,3.5773077,3,,-0.88582069,0,0,6.0766034,56489.5,0,132291.69,0,27.47779983,0,657.1240604,7,167
1,2,9,2.3978953,2,,-0.88582069,0,0,13.545733,78579.859,0,183478.28,0,25.41341566,756.7104995,988.8483234,8,162
1,1.5,10.5,1.777674,1.5,,0.68609512,0,0,13.545733,78637.5,0,196712.5,0,24.59313077,1003.57862,756.7104995,55,168
1,5,0,4.5695429,7,2.5079327,-0.88582069,1,1,13.545733,38866.648,0,165052.08,0,24.72547798,988.8483234,712.4319239,23,168
1,5,0,2.7276607,2.5,,-0.88582069,1,1,13.545733,76802.094,0,179010.45,0,24.59313077,1003.57862,756.7104995,55,168
0.85714287,3.1428571,1.5714285,4.3923659,7.1428571,2.5079327,0.21040742,0,0,13.545733,31300,0,92937.5,0.125,24.88988032,712.4319239,755.6442684,21,162
1,2,0,4.4006028,8,2.5079327,0.64889866,0,0,13.545733,29514.375,0,93552.75,0.125,24.88988032,712.4319239,755.6442684,21,162
1,4.25,0,3.0618703,2.625,,-0.31030095,0.25,0.25,13.545733,61150,0,175125,0,25.41341566,756.7104995,988.8483234,8,162
1,1,11,4.1026435,6,2.5079329,-0.88582069,0,0,8.1306496,50313,0,124583,0,27.2575157,0,719.7032512,131,167
1,2,21,2.7725887,2,,-0.88582069,0,0,8.1306496,59166.5,0,146666.8,0,27.12118017,0,738.0159651,94,171
1,3.2,5.4000001,4.2486205,7.4000001,1.3452879,-0.88582069,0.2,0.2,8.1306496,50000,0,125000,0,27.2575157,0,719.7032512,131,167
1,2,0,1.6094379,2,,-0.88582069,1,1,8.1306496,62111.328,0,144166.67,0,27.12118017,0,738.0159651,94,171
1,3,9,4.4942389,7,2.5079329,0.64889866,0,0,8.1306496,36000,0,120000,0,27.2575157,0,719.7032512,131,167
1,2.8,8,2.9695966,2,,-0.57887679,0.2,0.2,8.1306496,73033.398,0,144749.8,0,27.12118017,0,738.0159651,94,171
1,2,0,3.074234,3,,-0.88582069,0.5,0.5,8.1306496,59583.25,0,134375,0,27.12118017,0,738.0159651,94,171
1,1,0,2.0794415,1,,-0.88582069,1,1,6.5115929,90454.547,0,190000,0,27.12118017,0,858.3706455,55,170
1,3,0,2.3025851,3,,-0.88582069,0,0,6.5115929,84900,0,205550,0,27.12118017,0,858.3706455,55,170
1,2.1428571,9.2857141,4.344173,7.1428571,1.6774726,-0.88582069,0.2857143,0.2857143,6.5115929,31083,0,88846,0,27.62997397,0,773.3540801,22,166
1,2.6666667,1,1.9173881,1.6666666,,-0.88582069,0.16666667,0.16666667,6.5115929,65500,0,179500,0,28.04527708,0,1006.669882,8,161
1,1,13,4.0253515,5,-0.39868096,-0.88583499,0,0,4.671186,42266.668,0,130000,0,27.26960879,0,723.2249328,131,168
1,3,10.5,1.7917595,1,,-0.88582069,0,0,4.671186,76125,0,166388.94,0,27.31819852,0,858.3706455,55,170
1,2,4.8333335,4.1474118,6.3333335,-0.39868054,-0.63003653,0,0,4.671186,52088.867,0,183055.53,0,27.26960879,0,723.2249328,131,168
1,2.1428571,5.2857141,2.3717694,1.5714285,,-0.88582069,0,0,4.671186,83194.5,0,189583.47,0,27.31819852,0,858.3706455,55,170
1,4,0,4.1588831,7,2.5079327,-0.88582069,0,0,4.671186,44514,0,141527.67,0,27.26960879,0,723.2249328,131,168
1,2,6,2.9944806,2.5,,-0.11846301,1,1,12.030807,80125,0,188875,0,28.04527708,0,975.6587338,8,160
1,2.7777777,7.8888888,3.9564674,6.2222223,0.24723415,-0.8858223,0.8888889,0.8888889,12.030807,31083,0,88846,0,27.62997397,0,754.5638706,22,167
1,2.5714285,9.7142859,2.9399338,2.5714285,,-0.88582069,0.85714287,0.85714287,12.030807,65500,0,179500,0,28.04527708,0,975.6587338,8,160
1,2.75,5.75,2.9257166,2.625,,-0.88582069,0.875,0.875,25.417114,79876.945,0,186101.84,0,26.61372348,0,931.6741908,8,165
1,1,6,1.704748,2,,-0.88583499,1,1,25.417114,86652.453,0,188371.22,0,26.15316247,0,729.7202487,94,175
1,2.4285715,3.7142856,4.2634807,6.7142859,0.84701192,-0.88582069,1,1,25.417114,37404,0,100694.66,0,25.86230856,0,635.2427159,134,173
1,1,2,3.1780539,2,,-0.88582069,1,1,25.417114,83090,0,197408.33,0,26.15316247,0,729.7202487,94,175
0,0,0,3.4339871,3,,-0.88583499,1,1,25.417114,54691.082,0,129756.88,0,26.15316247,0,729.7202487,94,175
1,1,0,4.1896548,7,-0.39867809,-0.88582069,1,1,14.359507,52139.668,0,124052.5,0,,,,,
1,2.4285715,1.4285715,4.3676748,7.1428571,0.84701145,-0.66657507,0.85714287,0.85714287,14.359507,51666.668,0,125833.34,0,,,,,
1,2,0,2.9444389,4,,-0.88582069,1,1,14.359507,60000.16,0,139861.11,0,,,,,
1,1.6666666,0,3.4120913,3.3333333,,-0.88582069,1,1,14.359507,69752.828,0,139566.5,0,,,,,
1,1,0,3.4011974,3,,-0.88582069,1,1,14.359507,73555.836,0,179166.33,0,,,,,
1,1,0,4.6539602,8,-0.39868096,-0.88583499,1,1,14.359507,48968.832,0,142791.33,0,,,,,
1,6,0,3.2580965,2,,-0.88582069,1,1,14.359507,58701.332,0,128381.96,0,,,,,
1,3,0,4.2556129,6,2.5079327,-0.88582069,1,1,14.42299,51778,0,132944,0,,,,,
1,2,12,3.583519,5,,-0.88582069,1,1,14.42299,84900,0,205550,0,,,,,
1,2.5999999,7.5999999,4.2271152,6.1999998,1.9266101,-0.57887679,1,1,14.42299,50000,0,125000,0,,,,,
1,2.5,10.5,3.0920479,2.25,,-0.88582069,1,1,14.42299,73033.398,0,144749.8,0,,,,,
1,2,4,4.3502779,7,-0.39868104,-0.88582069,1,1,14.42299,47896,0,142083,0,,,,,
1,2.5999999,12.2,3.8772423,6.5999999,0.76396447,-0.88582426,1,1,8.5769501,32214,0,98571,0,,,,,
1,2,0,3.4657359,3,,-0.88582069,1,1,8.5769501,80125,0,188875,0,,,,,
1,3,0,3.5553482,4,,-0.88582069,1,1,8.5769501,90454.547,0,190000,0,,,,,
1,2,0,2.9444389,2,,-0.88582069,1,1,8.5769501,84900,0,205550,0,,,,,
1,2,0,4.2904596,7,2.5079329,-0.88582069,1,1,8.5769501,39400,0,218250,0,,,,,
1,3.3333333,0,3.0376494,2.6666667,,-0.88582069,1,1,8.5769501,75667,0,183333,0,,,,,
1,2,0,2.9957323,3,,-0.88582069,1,1,7.6968637,79312.5,0,158750,0,,,,,
1,2.1666667,2.1666667,4.0817704,5.5,0.085755102,-0.88582546,0.83333331,0.83333331,7.6968637,39400,0,218250,0,,,,,
1,2.1666667,5.5,2.2372854,1.5,,-0.88582069,1,1,7.6968637,82791.75,0,181041.8,0,,,,,
1,2,0,3.7841897,3,,-0.88582069,1,1,7.6968637,73033.398,0,144749.8,0,,,,,
1,2.125,9.875,2.9731107,2.75,,-0.88582069,1,1,6.4459457,80125,0,188875,0,,,,,
1,1.5,8.75,4.1073256,7,1.0546267,-0.88582069,1,1,6.4459457,35479,0,99167,0,,,,,
0.83333331,2.1666667,9.5,4.1645055,6,0.57019079,-0.88582069,1,1,15.075484,32214,0,98571,0,27.62997397,0,705.5048058,22,171
1,2,3.5,2.1653666,2,,-0.88582069,0,0,15.075484,80125,0,188875,0,28.04527708,0,931.6741908,8,165
1,2.1428571,7.7142859,2.6490548,2.4285715,,-0.88582069,1,1,15.075484,75667,0,183333,0,28.04527708,0,931.6741908,8,165
0,0,0,2.1972246,2,,-0.88582069,1,1,65.069817,79516.664,0,202033.33,0,,,,,
1,1.8333334,3.8333333,4.1719332,6.1666665,0.085755102,-0.88582307,1,1,65.069817,45000,0,120000,0,,,,,
1,1.75,6.125,2.8607483,2.625,,-0.88582247,1,1,65.069817,71022.266,0,152944.33,0,,,,,
