"y3_hhid","FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","slope","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"1741-001",36.5,5,8,1,4,2013,9512003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5,93,0,0,0,0,7.150547,35,0,-0.99011027338237,1,1,1,0,0
"1743-001",45,5,15,1,4,2013,9512003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.6,60,0,0,0,0,7.150547,53,0,-0.455868827063573,1,2,1,0,0
"1744-001",53,6,0,0,4,2013,9512003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.7,52,0,0,0,0,3.474602,23,0,-0.455868827063573,1,2,0,0,0
"1744-002",38,5,13,1,4,2013,9512003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.2,83,0,0,0,0,7.150547,19,1,-0.974219159450205,1,1,0,1,1
"1744-004",31.5,4,25,0,4,2013,9512003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.8,63,0,0,0,0,3.474602,61,1,-0.455868827063573,0,0,1,1,1
"1745-001",47.5,5,0,0,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.8,75,0,0,0,0,1.745507,42,0,0.609391231195273,1,3,0,1,1
"1746-001",41,5,0,0,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.7,75,0,0,0,0,1.745507,59,1,0.401451557502549,1,2,0,1,1
"1747-001",37,4,23,1,11,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,86,0,0,0,0,5.503333,56,1,-0.99011027338237,0,0,1,1,1
"1747-004",44,5,32,0,3,2013,9512325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,15.4,48,0,1,0,0,1.047236,63,1,-0.974219159450205,0,0,1,0,0
"1748-001",32,4,0,0,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.8,43,0,0,0,0,3.806655,60,1,-0.455868827063573,1,1,1,1,1
"1749-001",38,5,15,1,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.8,66,0,0,0,0,3.404707,59,0,-0.99011027338237,1,2,1,1,1
"1749-003",39,5,0,0,11,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,87,0,0,0,0,1.728048,41,0,-0.455868827063573,1,1,1,0,0
"1750-001",45.5,3,28,0,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,66,0,0,0,0,2.164546,78,0,-0.471759940995738,0,0,1,1,1
"1751-001",39,5,0,0,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.7,66,0,0,0,0,1.745507,29,0,0.919801889889181,1,1,0,1,1
"1752-001",59,5,0,0,11,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.6,96,0,0,0,0,5.503333,29,0,-0.455868827063573,1,1,1,0,0
"1753-001",32,4,0,0,10,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,86,0,0,0,0,5.363294,37,0,0.625282345127438,1,1,1,0,0
"1754-001",67,6,0,1,12,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,20.2,60,1,0,1,0,2.147085,79,0,-0.99011027338237,0,0,1,1,1
"1754-003",90,7,0,1,12,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,20.7,60,1,0,1,0,2.147085,35,1,-0.974219159450205,0,0,1,1,1
"1754-004",38,5,0,1,12,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,19.8,60,1,0,1,0,1.972478,33,1,-0.974219159450205,1,1,1,0,0
"1755-002",54,6,0,0,1,2013,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.6,75,0,0,0,0,1.745507,42,1,-0.455868827063573,0,0,1,1,1
"1755-103",73.5,6,0,1,1,2013,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,14.5,76,0,1,0,0,1.745507,71,0,-0.471759940995738,1,1,1,0,0
"1756-001",58,6,0,0,11,2012,9512325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.8,76,0,0,0,0,3.002868,26,0,-0.974219159450205,1,1,1,1,1
"1757-001",67,6,0,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13.6,45,1,0,0,0,5.485827,48,0,-0.471759940995738,0,0,1,1,1
"1758-001",40,4,19,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5.4,22,1,0,0,0,3.299869,68,0,-0.471759940995738,0,0,1,1,1
"1758-003",25.5,3,4,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13.6,45,1,0,0,0,5.485827,39,1,-0.974219159450205,0,0,1,0,0
"1758-005",52.5,5,6,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13.3,49,1,0,0,0,5.485827,21,0,-0.99011027338237,1,2,1,0,0
"1758-013",44,4,21,1,7,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,57.4,45,0,1,0,0,3.020338,61,0,-0.974219159450205,0,0,1,0,0
"1759-001",51,5,0,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13.7,51,1,0,0,0,1.972478,47,0,-0.471759940995738,1,1,1,1,1
"1760-001",32,6,0,1,3,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,13.8,51,1,0,0,0,5.013288,34,0,-0.471759940995738,0,0,1,1,1
"1761-001",40,4,0,1,9,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59.5,10,0,1,0,0,3.946491,45,0,-0.471759940995738,1,1,1,0,0
"1762-001",34,4,23,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14,47,1,0,0,0,1.972478,51,0,-0.99011027338237,0,0,1,0,0
"1763-001",45.5,6,0,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14.1,47,1,0,0,0,1.972478,30,0,-0.471759940995738,1,1,1,1,1
"1764-001",42,3,0,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14.2,26,1,0,0,0,1.972478,79,0,-0.974219159450205,0,0,1,0,0
"1765-001",53,7,7,1,4,2013,10103004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13.4,49,1,0,0,0,5.485827,88,0,-0.974219159450205,0,0,1,0,0
"1766-001",27,5,3,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.7,33,1,0,0,0,2.863122,39,0,-0.455868827063573,0,0,0,1,1
"1767-001",43,5,0,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.7,14,1,0,0,0,6.834851,61,0,0.903910775957016,1,3,0,1,1
"1767-003",31,4,0,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6.1,26,1,0,0,0,2.863122,27,0,-0.455868827063573,1,2,0,1,1
"1767-006",49,4,0,0,11,2013,10103305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,153.4,4,0,0,0,0,3.998934,25,0,-0.455868827063573,1,1,0,1,1
"1768-001",79,6,0,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.7,14,1,0,0,0,6.834851,67,0,-0.471759940995738,1,1,1,0,0
"1769-002",56,5,11,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.8,14,1,0,0,0,6.834851,41,1,-0.974219159450205,0,0,1,1,1
"1770-001",61,6,3,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6.5,20,1,0,0,0,6.834851,40,0,-0.974219159450205,0,0,1,0,0
"1771-001",32,5,0,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.8,14,1,0,0,0,6.834851,75,1,-0.455868827063573,0,0,0,1,1
"1772-001",45.5,6,6,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6.4,20,1,0,0,0,6.834851,71,0,-0.455868827063573,1,1,0,1,1
"1773-001",44,5,39,0,4,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.5,20,1,0,0,0,6.834851,51,1,-0.974219159450205,1,3,0,1,1
"1774-001",52,5,0,0,3,2013,10103305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.6,18,1,0,0,0,6.834851,35,0,-0.974219159450205,1,2,0,1,1
"1775-001",100,7,24,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.8,14,1,0,0,0,6.834851,50,0,0.625282345127438,1,2,0,1,1
"1777-001",52,7,14,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.8,14,1,0,0,0,6.834851,47,0,-0.455868827063573,1,3,1,0,0
"1777-003",47,6,0,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.9,24,1,0,0,0,6.834851,25,0,0.919801889889181,1,2,0,1,1
"1778-001",43,5,0,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.9,14,1,0,0,0,6.834851,29,1,-0.99011027338237,1,1,1,1,1
"1779-001",47,6,7,1,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5.1,18,1,0,0,0,7.396185,50,0,1.32933744175564,1,2,0,1,1
"1779-002",42.5,3,0,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.8,24,1,0,0,0,6.834851,44,1,2.18665782632176,1,1,0,1,1
"1780-001",41,5,0,0,9,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.9,24,1,0,0,0,6.834851,39,1,-0.471759940995738,1,1,0,1,1
"1781-001",27.5,3,0,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.9,24,1,0,0,0,5.590868,44,1,-0.974219159450205,1,1,1,0,0
"1781-003",64,6,0,0,10,2013,10103306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11.9,18,0,1,0,0,5.275781,41,0,0.385560443570384,1,3,0,1,1
"1782-001",40,4,9,0,2,2013,10103306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.9,24,1,0,0,0,6.834851,35,0,-0.99011027338237,1,1,1,0,0
"1783-001",35,5,0,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6.4,18,1,0,0,0,5.625885,52,0,-0.974219159450205,1,1,1,1,1
"1784-001",28,3,0,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.8,20,1,0,0,0,4.960798,47,0,2.70500815870839,1,2,0,1,1
"1785-001",31,3,5,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.9,14,1,0,0,0,5.625885,68,1,-0.974219159450205,0,0,1,0,0
"1786-001",21,2,0,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.5,28,1,0,0,0,6.834851,35,0,-0.974219159450205,0,0,1,0,0
"1787-002",51.5,4,18,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.2,16,1,0,0,0,5.625885,43,1,-0.455868827063573,1,1,0,1,1
"1788-001",69,6,0,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.2,16,1,0,0,0,5.625885,48,0,0.625282345127438,1,1,1,1,1
"1789-001",38,5,0,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7,20,1,0,0,0,6.431658,40,1,-0.974219159450205,1,1,0,1,1
"1790-001",49,4,14,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,24,1,0,0,0,5.625885,71,1,-0.974219159450205,0,0,1,0,0
"1791-001",32,5,7,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,24,1,0,0,0,5.625885,47,1,-0.974219159450205,0,0,1,0,0
"1791-003",37,5,0,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6.6,24,1,0,0,0,3.492077,23,0,-0.455868827063573,1,1,0,1,1
"1792-001",70,6,3,0,2,2013,10103325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,16,1,0,0,0,5.625885,54,1,-0.455868827063573,1,1,1,0,0
"1793-001",49,4,0,1,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,17,47,1,0,0,0,2.636057,46,0,-0.99011027338237,1,1,1,0,0
"1794-001",28,3,10,1,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,49,1,0,0,0,2.845654,65,0,-0.471759940995738,1,1,1,0,0
"1795-001",45.5,5,0,1,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15.8,55,1,0,0,0,4.26118,45,0,-0.99011027338237,0,0,1,0,0
"1796-001",47,6,6,1,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15.5,45,1,0,0,0,4.26118,45,0,-0.471759940995738,1,3,1,0,0
"1797-001",81,6,0,1,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15.5,45,1,0,0,0,4.26118,55,0,-0.471759940995738,1,2,1,0,0
"1798-001",24,5,20,0,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.9,14,1,0,0,0,4.960798,32,0,-0.471759940995738,1,1,0,1,1
"1799-001",24,5,7,1,9,2013,10119004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,49,1,0,0,0,4.26118,83,1,-0.974219159450205,1,1,1,0,0
"1800-001",27,4,36,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,87.5,0,0,1,0,0,3.561977,28,0,-0.974219159450205,0,0,1,0,0
"1801-001",39,4,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,88.8,12,0,1,0,0,3.352287,53,0,-0.471759940995738,0,0,1,0,0
"1802-001",32.5,4,7,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,88.7,12,0,1,0,0,3.352287,64,0,-0.471759940995738,0,0,1,0,0
"1803-001",43,5,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,89,12,0,1,0,0,3.352287,51,0,0.609391231195273,0,0,1,1,1
"1803-004",27,4,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,88.9,12,0,1,0,0,3.352287,24,0,-0.455868827063573,0,0,1,0,0
"1803-006",30,3,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,88.6,10,0,1,0,0,3.998934,38,0,-0.455868827063573,1,1,1,0,0
"1804-001",38,5,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,87.8,0,0,1,0,0,3.561977,45,0,-0.99011027338237,1,1,1,0,0
"1804-103",40.5,5,0,1,10,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,83.5,6,0,1,0,0,2.094702,39,0,-0.471759940995738,0,0,1,0,0
"1804-104",28.5,4,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,87.6,0,0,1,0,0,3.561977,36,1,-0.455868827063573,0,0,1,0,0
"1805-001",37,5,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,87.4,0,0,1,0,0,3.561977,55,1,-0.974219159450205,0,0,1,0,0
"1806-001",30.5,5,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,87.5,0,0,1,0,0,3.561977,25,0,-0.471759940995738,0,0,1,0,0
"1807-001",51,5,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,88.5,10,0,1,0,0,3.998934,39,0,-0.471759940995738,0,0,0,1,1
"1808-001",23,2,0,1,9,2013,10207004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,87.4,0,0,1,0,0,4.488507,48,0,-0.99011027338237,0,0,1,0,0
"1809-001",63,6,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,37,0,0,1,0,0,3.963972,35,0,-0.471759940995738,1,1,1,1,1
"1810-001",44,4,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,36.6,12,0,1,0,0,3.474602,50,0,-0.99011027338237,0,0,1,1,1
"1811-001",63,6,4,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,35.7,12,0,1,0,0,4.208726,41,0,-0.99011027338237,1,1,0,1,1
"1812-001",49,4,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,35.9,16,0,1,0,0,4.208726,75,0,-0.455868827063573,1,1,1,0,0
"1813-001",38,4,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,34.7,6,0,1,0,0,1.832801,27,0,-0.471759940995738,1,1,1,1,1
"1814-001",48,6,4,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,33.1,0,0,1,0,0,3.387233,33,0,-0.471759940995738,1,1,1,1,1
"1815-001",13,4,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,33.1,0,0,1,0,0,3.387233,28,0,-0.974219159450205,0,0,0,1,1
"1816-001",12.5,3,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,33.8,0,0,1,0,0,3.509552,60,0,-0.455868827063573,0,0,1,0,0
"1817-001",55.5,6,0,1,7,2013,10209003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,35.3,14,0,1,0,0,3.68431,48,0,-0.974219159450205,1,1,1,1,1
"1818-001",49,6,8,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,20.5,18,0,1,0,0,13.07648,32,0,-0.471759940995738,1,1,1,0,0
"1819-001",89,7,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,19.9,20,0,1,0,0,5.993641,35,0,-0.471759940995738,1,1,1,0,0
"1820-001",32.5,5,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,19.7,16,0,1,0,0,5.993641,63,0,-0.471759940995738,0,0,0,1,1
"1821-001",43,6,0,1,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5,37,0,1,0,0,5.08328,53,1,-0.455868827063573,1,2,1,1,1
"1822-001",40,5,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,19.7,16,0,1,0,0,4.138791,39,0,-0.471759940995738,1,1,0,1,1
"1823-001",43,6,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,20.9,16,0,1,0,0,13.07648,51,1,-0.455868827063573,1,3,0,1,1
"1823-004",57,6,0,1,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.1,37,0,1,0,0,5.08328,49,0,-0.455868827063573,1,2,0,1,1
"1824-001",42,6,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,20.7,18,0,1,0,0,13.07648,57,0,-0.471759940995738,1,2,1,1,1
"1824-002",42,5,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,19.5,16,0,1,0,0,5.993641,37,0,-0.455868827063573,1,1,1,1,1
"1825-001",31.5,6,16,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20.5,18,0,1,0,0,6.624463,51,0,-0.455868827063573,0,0,0,1,1
"1826-001",46,6,0,0,3,2013,10211311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,20.4,16,0,1,0,0,6.624463,62,1,-0.471759940995738,1,3,0,1,1
"1826-005",79,6,0,0,6,2013,10211311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,81.3,22,0,1,0,0,7.957984,23,0,0.903910775957016,1,2,1,1,1
"1827-001",33.5,5,0,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18.4,10,0,1,0,0,7.308447,40,0,-0.455868827063573,0,0,1,0,0
"1827-007",24.5,5,0,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,18.3,10,0,1,0,0,7.308447,20,0,-0.455868827063573,0,0,1,0,0
"1828-001",28,4,0,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,16.3,0,0,1,0,0,14.98079,37,0,-0.99011027338237,0,0,1,1,1
"1829-001",45,5,42,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,17,0,0,1,0,0,9.470392,44,0,-0.974219159450205,1,1,1,0,0
"1829-002",58,6,0,1,6,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,116.2,10,0,0,0,0,6.764715,61,1,-0.974219159450205,1,1,1,0,0
"1830-001",28,3,0,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,16.8,0,0,1,0,0,9.470392,52,1,-0.974219159450205,0,0,1,0,0
"1831-001",29,3,0,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,18.5,20,0,1,0,0,7.466384,39,0,-0.974219159450205,1,1,1,1,0
"1832-001",42,3,0,1,3,2013,10214004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,19.3,12,0,1,0,0,5.468321,82,0,-0.974219159450205,0,0,1,0,0
