"UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date_list"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0284583083277126","0","0","0","0.0923011925352519","0","0.119277159440436","0","0","0.546257705402146","11/22/2009"
"2.2431243848474","0","0","0","0.0661480801922956","0","0","0","0","1.96229824716009","1.21345495688006","8.70310101918292","5.07014332559904","2.13828347609196","0.0137822578800863","0.0251970232836772","0.780517712797604","2.35193814881577","0.579989249390299","0","1.46746194720799","0","0.0415518882354687","0","0","0","1.98330576377052","0","1.26331546221429","0","2.64075498898231","2.06189195969391","1.57773174410094","3.98952178131213","1.18033724938431","0.447686233663641","1.26228984554102","0.335763396630222","0.521583259017213","0.886045583978522","0.677830031578079","11/23/2009"
"0.420444326562753","0.618288076282556","2.87177062231779","1.53915012029922","0.993543997226156","0.0264880756132001","1.09564347699934","0.0090437168474958","1.22314289722191","1.77634560901991","0.34977881771848","0","0","0","3.06695911121851","3.09382546128577","4.42588701405576","0.0714663116328428","0.0264881061699587","0.256963636861604","0","0","0.0190412765172946","0.0305060017051289","0","0.00101311137781549","0.179233016203275","0","0.414638287735777","0","2.90451426133172","0.0326959881976478","4.28096159974489","0.0251929095343206","0.648843502496443","2.54945643754059","1.44051113193036","0.455324026833525","1.55053082413729","0.862633598380553","1.08610935004172","11/24/2009"
"2.25927108771954","4.84568173995198","3.15380695110335","1.06796084336784","3.57267796471161","2.28480584250542","0","2.72126550574087","6.2665873236576","3.77357593559137","6.5130168409527","4.06282447993439","7.61366651628423","0.725336926093424","2.58831426800363","2.19683185916914","5.82942940483772","0.307252815932914","2.16796287651968","0","0","0","0","0","0","0.00101311137781549","0.293910816116744","0","4.70168794371291","11.5525968964387","6.96652250589956","6.18861176900677","5.51776362070812","7.16763002842207","3.46115200330614","6.41633753960602","3.85830726050474","5.1450313783296","2.74760575114275","3.19839774984882","3.77250335363579","11/25/2009"
"6.31387147309312","0.682651030559692","7.93210696858983","0","1.03822223198858","0.0994933195507228","0","0","0","0.141211299486534","0.0182109969711585","0.964108830351056","0.0605561089550775","0","0.618698792383767","0.306256900772953","0.154215795479114","0","0","0","0","0","0.0618515693412149","0","0","0","0","0","2.41068098641478","0","2.52376811692351","0.0259669613534852","1.15505939413951","8.1787139561852","1.4785903236372","7.75121920709693","1.56195947303742","0.108059336550429","0.341903145626377","1.54935281006643","5.62143665165196","11/26/2009"
"1.4502123943768","2.88788999025909","0.611423027787104","9.49897082940395","1.2527160179365","6.3831336578242","2.96238773719765","5.49173961271768","0.0349020465283448","0.61937873436544","0.00702348002316043","0","0.142985767063447","0","0","0","0","0","0","0","0","0","0.127713636147294","0","0.011839708123969","0","0.772789935711493","0","0","0","1.23292353165913","0.0745122826392465","5.53853804765254","1.61017817261124","3.53886276210336","8.77398984553165","2.33413973469832","0.91077711825384","2.59210353346717","3.51729408519336","5.14823524935287","11/27/2009"
"0","1.90150826058756","3.50506468530047","1.40967531154706","5.93111438907606","0.319263236202051","0","0","0","0","0","0","0","0.00579337053576672","0","0.0608787114761222","0.0805584762592547","1.20240393977233","0.418477994220114","0.0097037902737821","0.301598059767174","0","1.42440567236066","5.0490370115009","4.06628091720548","0.00976821622073973","1.48466538852247","7.13761205750266","12.885118744449","19.1203784621664","12.6869431070436","7.1613918667947","13.3524939341922","5.01848712679584","1.96138489332283","5.67352353112411","2.76677081598501","1.11777389603697","1.08304527574802","2.45324285078032","4.81466456065122","11/28/2009"
"12.70907239566","6.69157672228648","1.57681781923829","0.906209349711679","5.81133215031686","0.881112474175354","0","0.570915723682793","3.20195423084218","2.71548062492329","1.83669114151807","0.488015899446661","2.72787082364001","9.90568177536782","6.90659336990862","4.85699263123096","6.69588393948868","11.8946406265024","6.47212456842596","5.12732568093179","8.5060116339438","11.1246196787274","14.8589785367502","13.0613920310487","12.6318573699377","20.6909996619758","18.3445464181579","7.08767088358296","10.6760607781214","11.5444407948146","13.0842968681474","24.4187240839272","19.1431782026476","16.0313100859501","6.50214426439863","11.7646292382285","14.22916346782","7.05799526943044","6.48444839402692","8.32287872642875","8.79678825984399","11/29/2009"
"0","0.105207825933855","0","0.943868412111408","0.201003577908274","0.194450320056641","3.06147025445852","0.234177154872478","1.54481166448474","1.08760521510998","0.323927424035296","0","0.430483133101026","1.13369870356448","0.571825761509607","1.42319934880406","4.69875596724506","0.0526625159974267","5.08873256666938","1.42697345214276","0.585092684675531","0","0.409592171272096","0","0.755924634816659","0","0","0","4.23374888460915","0","6.41971225480835","0.0353083764759178","0.685510970222328","1.04554891315028","0.518112798695449","3.58808304623648","1.18377304953405","0.456846895957866","0.384495935641148","0.806742205870119","2.19989279163814","11/30/2009"
"0","0.0818271780523724","0.360953792830764","0","0","0.137765920877619","0","0.0161349847500097","0.462868767801552","0.00440889680794878","0.0710197712106763","0.137656281318005","0.64893294111242","0.913967701607227","0.00205681781873536","0.130616900950702","0.903935745927779","0.197733208131873","0.0719773703420477","0","0","0","0","0","0","0","0","0","2.10201337948299","0","4.06180455147466","0.158817053052379","4.02502934003309","1.30562819007183","2.02404466185819","4.89355233953012","1.91213745000092","1.07222239698357","0.294719230847315","1.77430471990697","3.59781928377134","12/01/2009"
"0.189311971412863","0.611353642355789","0.835001652956617","2.73367606913041","0.058548158595177","0","0","0.0420980520044704","0","0.200531635596873","0.286839712929072","0","0","0","0","0","0","0.000777041576545617","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0120309956096083","0","0","0.218182560275808","0","0.0890731879969849","0.245651563870367","0.453988990019379","0.248179787763796","0.208869970739704","12/02/2009"
"0","0.102510221945383","0","1.62142770506844","1.53952256893621","2.12306768197383","3.34033174747211","2.92512504757875","0.651690366516608","0.790859670435808","1.19039207859186","0.198438297453669","0.0587691041160461","0","0.212230423569748","0.275150763784577","0.00721690991881104","0.651618499360539","0","0","0","0","0","0","0","0","1.00054321902355","0","7.96431544654957","4.13598908860656","2.85294319412608","1.30302272219001","0.163079224719823","0.377064881605858","0.921907356508026","2.36536801895918","1.18354982996506","0.272827224252287","1.02879677840402","0.866065090067147","2.85120182361954","12/03/2009"
"3.40348549709572","1.05349158939964","1.00335037834969","0","1.14660266919392","5.96501657234644","7.05625555680132","2.67420043160903","4.97495094771186","4.80564344467659","5.15188780257985","5.97305080373981","5.28408569349061","4.38370439083531","2.63206479264769","1.81531140017615","3.65277231548114","1.9480428406863","3.40425971811698","1.1826416519845","0.163958477652006","0","0","0","0","0","2.61696554608315","0","0.102360374686235","0.70769087524708","0","0.496526418462484","0.991255813424081","3.41427349493359","3.07597792788407","1.0240871328867","2.77373785369347","3.09731651319522","2.66664614327843","2.61696796872129","1.31915976719888","12/04/2009"
"4.4692275942029","6.48934336515284","8.09335883347796","6.11480835849144","1.88009388880244","4.70090347137326","3.42420214582102","4.9976021431803","3.65905538645641","2.80951618945577","2.57590157984814","1.745738762499","2.69358875511287","5.1789506452116","4.4780583832312","3.24741821535964","4.34483965733253","3.61469282478687","4.46635293570598","4.89838932625307","0.877892956265184","0","0","0","0","0","1.10247095166843","0","3.87279635599432","0","1.75803843290974","0.174449514417731","1.87793607103076","0","1.94271612107865","4.14305788170074","2.53528820654069","2.25450423134779","4.44399992134221","3.01379887188808","2.85863317347443","12/05/2009"
"0.1979928582617","1.07271936347681","3.66778322751526","0","0.22264074843682","3.17934161177961","1.69600805813934","1.62255535503968","5.50861922266703","0.33266603692103","0.0960749599192039","0.00873255157795875","1.2811876633719","2.62384803049914","0.344035343262632","0.0627978622265203","1.27390416415684","0.560864652188364","2.94302138841778","0.540014708969997","0.0218947032530315","0","0","0","0","0","0.171665020152024","0","0.282010384367599","0","1.1925787626741","0.366637347855584","1.54233288178909","0.040208205256105","0.432619980919306","3.00058921513727","1.79052786303964","1.60821189014091","1.28519693231969","0.536784525436354","3.72372508024846","12/06/2009"
"0","2.3378738823567","3.79151938661049","3.5224439463898","0.436486051506205","1.84933557213212","0.0232425396771902","0.543356199431513","2.28102418711958","4.59804310169996","7.04896104392984","4.5094658870265","4.61844214700885","5.50503881681907","0.373217673574799","2.31414946302577","4.90971079046203","3.11183961823817","5.62314540255598","3.4225925394274","1.55558763303547","0","0","0","0","0","0.757535605513417","0","1.33208831709629","0.742638799182287","3.77504767380017","2.02653586168804","3.56514739529867","1.56315378365648","2.47514098083134","2.84706109975768","2.25799917304276","3.63789529736356","3.08510145401713","2.62866968919241","3.69037916007172","12/07/2009"
"0.574524489961483","1.4036006486765","0","0","0.0598442167249269","0.0406983140288566","0","0","0.394351660199885","1.48518267907054","1.78257814462779","0.263926597811858","0.230343071542504","2.06881217226061","1.73561939801534","2.16632237207313","4.90235410328005","1.01809597311945","5.96817866608153","3.25521984134996","2.74666704098725","1.27620370329818","0","0","0","0","0","0","0","0","0.614293613972413","0.0350927109831962","1.64639459428296","0.189040731293472","1.60656863539648","5.19803575918761","1.66301590103965","1.33462882696405","0.586354322874383","2.08646801650116","4.5650324239907","12/08/2009"
"1.98546124270757","10.0800331547907","5.93537137446321","7.99149803720061","6.59789799067374","5.93558137379916","11.5944598333888","9.04310107476931","5.11426756246714","1.95191246952888","2.37604128828832","0.162463528602063","0.379039538064114","0.262300501014632","3.4176006754658","1.49871118577348","1.81349857632806","0.0123948445312168","1.42015133929383","0.462966448636281","1.28814573425471","0.571816572482075","0.150771217987926","0","0","0","0.76442446065937","0","6.2810657432176","2.78491754395463","6.63098403473097","1.7270820032344","6.65980000474029","3.30912116431923","3.96317726371447","8.26278828679918","2.23225839519222","5.9032328257045","4.05333396243226","3.90846796121433","8.23836075685434","12/09/2009"
"17.7692190917339","10.1489356065142","9.6265998243267","5.8074104217091","12.0439620071435","11.8594009421013","6.10242296496792","11.7632166171334","5.76438225550094","3.83938451349853","6.19683965263825","4.0917334100487","4.13205020263129","6.25928401214988","3.89952150517543","2.04362705223759","1.34862417757262","5.97973202939285","3.83842756588765","0.143512310675506","6.41654350516975","7.95533770830096","16.1423773593334","12.5540419406027","14.1994186203527","18.0264535076252","18.2671411280824","22.1715251124392","21.198250186149","21.74550597184","17.3615471277182","10.0902818722878","7.68875946348034","8.62824912284695","8.1910351577935","11.332405927751","7.76800929822666","4.53851785304186","7.64940829895007","8.42551203840309","11.0168487331661","12/10/2009"
"0.114605915998569","1.01803768086715","0.612248435509485","1.97286142285239","21.0584668306949","2.61320188495522","1.1804350614829","0.968322483825193","3.60728320952992","2.72083661172474","1.73959342054805","3.1206819816818","3.57110666052115","4.49110424065468","4.62463941994208","4.35418157471798","4.78561274690974","8.21360542107595","4.24061251854108","3.15493320319894","11.4419475552323","8.01500960877406","14.1787136055256","4.21603460058499","8.28222935691617","26.8259500304684","17.2872181047072","47.2872447551057","23.3765343443489","20.4426439999156","9.81032584921643","7.66720759825558","4.08317883805642","2.01569412246216","1.07447357233329","3.56564369249339","3.82431186473142","1.18407228989585","5.1189244108785","3.71569735724165","6.39186875022227","12/11/2009"
"2.11596122579959","2.5775481224177","6.73068305086411","4.19193636146654","15.4597902620709","1.81727170967795","2.9984107123672","2.11277921831008","0.571122418423838","1.42886179274963","0.855454651508749","2.41671530847598","5.24301739018075","8.07981769616873","2.74225063300065","2.49369751999596","4.26652466649753","7.69698919111758","7.27852652835545","3.07084930902816","11.1657226410101","15.3188987662569","31.1048260605531","30.5827723826442","39.8835590275454","35.4139571731708","23.2956774096389","29.8656729071602","22.9196084963694","16.0162878939781","13.4846544141802","12.0738047355827","6.6751767176834","7.95161745627029","2.42757515387257","4.77906807671943","6.23311322679993","3.97880729465509","6.53407790295185","5.45937769888034","5.49934787798807","12/12/2009"
