fid,field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
1545,142,11030009,0.28599101,32.538704,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1546,155,11310006,0.37599328,32.535873,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1547,159,11330008,0.2973924,32.512184,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1548,162,11330012,0.26568061,32.462757,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1549,167,11330021,0.34963498,32.537231,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1550,176,10730004,0.32007161,32.555046,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1551,177,10730004,0.38959432,32.579426,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1552,178,10730004,0.36983928,32.566528,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1553,189,10430013,0.36996374,32.556046,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1554,196,20210001,0.46774822,34.091698,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1555,209,20410002,0.65353996,30.275635,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1556,235,20810001,0.70260435,34.1931,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1557,236,20810001,0.35595033,32.612202,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1558,244,20830008,2.2566249,32.924835,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1559,245,20910003,1.0734538,34.165039,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1560,246,20910006,1.0707555,34.172199,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1561,272,21110003,1.7410851,33.601967,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1562,288,21210003,0.71111792,34.173637,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1563,293,21230011,0.28841659,32.579048,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1564,300,21430002,0.38085535,32.51646,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1565,307,21530004,0.32627881,32.581455,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1566,327,21110003,0.32906908,32.640133,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1567,358,30230010,0.32588589,32.544407,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1568,361,30310002,0.29019913,32.575909,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1569,362,30410004,2.7619646,32.332062,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1570,393,40230030,-0.58848798,30.689928,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1571,395,40310002,1.4456429,31.334763,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1572,406,41030017,0.3063015,32.594017,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1573,408,41030020,0.6516096,30.646618,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1574,432,21230011,0.3293657,32.56477,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1575,434,30230003,2.4307332,32.746632,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1576,439,30230005,2.2562501,32.872898,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1577,440,30230005,2.2757282,32.903915,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1578,441,30230005,0.35129532,32.630722,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1579,455,30310002,3.0068395,30.913631,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1580,458,30710005,2.2636285,32.898376,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1581,462,30730012,0.31799945,32.542393,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1582,464,31110001,1.8455892,34.72316,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1583,466,30330021,0.32971594,32.577938,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1584,480,30410002,2.7695153,32.295139,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1585,488,30410007,2.773241,32.302151,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1586,500,30430014,2.7753069,32.280388,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1587,502,30510001,3.3091571,32.873867,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1588,508,30710002,2.2441838,32.896992,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1589,520,30730018,0.32717767,32.54707,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1590,531,30730025,2.2374845,32.910797,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1591,536,30930001,2.778368,32.307217,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1592,539,30930002,3.6680887,31.715618,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1593,541,31010001,0.36675799,32.592381,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1594,544,31010004,2.4169772,30.986454,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1595,558,31030012,2.4944882,31.09231,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1596,559,10330003,0.34773925,32.572136,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1597,562,10530030,-0.12047429,31.879969,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1598,582,30310005,3.4031179,30.961437,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1599,598,21030006,0.33694854,32.589561,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1600,607,40210002,-0.55654657,30.134388,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1601,627,40410003,-1.2414297,29.961166,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1602,628,40410003,-0.60032856,30.665941,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1603,635,40510002,0.64079875,30.301283,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1604,636,40510005,0.62691432,30.277119,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1605,639,40610003,0.17792936,30.073853,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1606,647,40710002,0.94007921,30.811918,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1607,655,40910002,1.6943171,31.711855,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1608,659,41010001,-0.60876101,30.67223,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1609,660,41010005,-0.59340233,30.661873,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1610,665,41110002,-0.8608073,30.269276,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1611,679,41410001,-0.89675093,29.778324,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1612,681,41430005,-0.92032379,29.801229,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1613,682,41510002,0.59972876,30.642483,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1614,690,41010008,-0.13256295,30.478821,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1615,696,11030007,-0.41768321,31.145948,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1616,699,1020001,0.33318767,32.570656,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1617,700,1020002,0.31304476,32.569145,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1618,702,1020003,0.30309552,32.573345,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1619,703,1020004,0.34575298,32.546299,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1620,704,1020005,0.37804905,32.594128,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1621,705,1020006,0.371429,32.56506,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1622,706,1020007,0.36514077,32.597015,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1623,707,1020008,0.35690978,32.588352,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1624,709,1020009,0.36253446,32.574726,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1625,710,1020010,0.34599793,32.583225,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1626,711,1020011,0.28927287,32.615974,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1627,713,1020012,0.31279653,32.611473,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1628,714,1020013,0.30322111,32.619747,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1629,715,1020014,0.28581339,32.578739,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1630,716,1020014,0.39059284,32.521591,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1631,718,1020015,0.30165493,32.600548,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1632,719,1020015,0.32639074,32.555145,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1633,720,1020016,0.31016028,32.60178,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1634,722,1020018,0.29515454,32.5854,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1635,723,1020019,0.28539219,32.617664,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1636,724,1020019,0.41072601,32.488712,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1637,725,1020019,0.36563045,32.555477,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1638,727,1020020,0.34478223,32.587532,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1639,728,1020021,0.36772007,32.623959,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1640,729,1020022,0.36840436,32.590256,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1641,730,1020023,0.32818478,32.634068,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1642,731,1020024,0.32192761,32.638088,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1643,732,1020025,0.33720475,32.608589,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1644,734,1020026,0.30594072,32.529144,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1645,735,1020027,0.28985971,32.553036,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1646,736,1020028,0.3567673,32.557106,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1647,737,1020029,0.33075041,32.542141,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1648,738,1020030,0.28979164,32.535381,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1649,739,1020031,0.27931949,32.566051,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1650,740,1020032,0.33245257,32.54237,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1651,741,1020033,0.31714338,32.537323,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1652,742,1020034,0.30460998,32.543774,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1653,748,1040002,0.71214485,32.52943,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1654,749,1040002,0.58655202,32.525223,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1655,753,1040006,0.3471041,32.537529,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1656,755,1040008,0.81150138,32.515919,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1657,756,1040008,0.35051212,32.624798,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1658,757,1050001,-0.34314713,31.725313,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1659,758,1050003,-0.14214757,31.879677,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1660,760,1050004,-0.30341291,31.722879,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1661,763,1050008,-0.15290265,31.891727,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1662,764,1050008,0.28432229,32.562222,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1663,771,1050026,-0.30155933,31.75025,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1664,774,1050030,-0.31462511,31.748158,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1665,777,1060003,0.02992708,32.02459,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1666,787,1070001,0.55268747,31.382027,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1667,802,1080003,0.41141748,33.141369,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1668,809,1080020,0.37261337,32.756374,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1669,829,1100007,-0.41768321,31.145948,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1670,833,1100009,0.28599101,32.538704,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1671,847,1130006,0.37599328,32.535873,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1672,851,1130008,0.2973924,32.512184,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1673,854,1130012,0.26568061,32.462757,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1674,859,1130021,0.34963498,32.537231,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1675,867,1150004,0.32007161,32.555046,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1676,868,1150004,0.38959432,32.579426,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1677,869,1150004,0.36983928,32.566528,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1678,881,1160013,0.36996374,32.556046,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1679,887,2020001,0.46774822,34.091698,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1680,922,2080001,0.70260435,34.1931,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1681,923,2080001,0.35595033,32.612202,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1682,929,2080008,2.2566249,32.924835,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1683,930,2090003,1.0734538,34.165039,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1684,931,2090006,1.0707555,34.172199,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1685,944,2110003,1.7410851,33.601967,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1686,956,2120003,0.71111792,34.173637,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1687,962,2120011,0.28841659,32.579048,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1688,973,2150004,0.32627881,32.581455,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1689,1015,3020003,2.4307332,32.746632,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1690,1020,3020005,2.2562501,32.872898,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1691,1021,3020005,2.2757282,32.903915,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1692,1033,3030002,3.0068395,30.913631,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1693,1034,3030002,3.0125065,30.913366,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1694,1038,3030009,0.32515422,32.626923,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1695,1044,3040002,2.7695153,32.295139,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1696,1047,3040004,2.7619646,32.332062,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1697,1052,3040007,2.773241,32.302151,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1698,1063,3040014,2.7753069,32.280388,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1699,1065,3050001,3.3091571,32.873867,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1700,1072,3070002,2.2441838,32.896992,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1701,1075,3070005,2.2636285,32.898376,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1702,1087,3070018,0.32717767,32.54707,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1703,1096,3070025,2.2374845,32.910797,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1704,1103,3090001,2.778368,32.307217,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1705,1107,3090002,3.6680887,31.715618,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1706,1109,3100001,0.36675799,32.592381,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1707,1111,3100004,2.4169772,30.986454,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1708,1121,3100012,2.4944882,31.09231,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1709,1122,3110001,1.8455892,34.72316,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1710,1144,3190005,3.4031179,30.961437,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1711,1167,4020002,-0.55654657,30.134388,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1712,1180,4030002,1.4456429,31.334763,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1713,1186,4040003,-1.2414297,29.961166,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1714,1195,4050002,0.64079875,30.301283,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1715,1196,4050005,0.62691432,30.277119,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1716,1199,4060003,0.17792936,30.073853,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1717,1206,4070002,0.94007921,30.811918,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1718,1214,4090002,1.6943171,31.711855,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1719,1218,4100001,-0.60876101,30.67223,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1720,1219,4100005,-0.59340233,30.661873,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1721,1225,4110002,-0.8608073,30.269276,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1722,1232,4120005,1.916337,33.966549,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1723,1238,4140001,-0.89675093,29.778324,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1724,1240,4140005,-0.92032379,29.801229,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1725,1241,4150002,0.59972876,30.642483,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1726,1248,4170008,-0.13256295,30.478821,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1727,1258,1100001,0.37218821,32.568462,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1728,1261,NA,0.28908101,32.56065,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1729,1263,1020001,0.333188,32.570656,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1730,1264,1020002,0.313045,32.569145,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1731,1266,1020003,0.303096,32.573345,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1732,1267,1020004,0.34575301,32.546295,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1733,1268,NA,0.34575301,32.546295,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1734,1269,1020005,0.37804899,32.594131,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1735,1270,1020006,0.371429,32.565063,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1736,1272,1020007,0.365141,32.597015,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1737,1273,NA,0.365141,32.597015,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1738,1275,1020008,0.35690999,32.588352,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1739,1276,NA,0.29414901,32.494781,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1740,1278,NA,0.35690999,32.588352,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1741,1279,NA,0.36253399,32.574726,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1742,1280,1020009,0.36253399,32.574726,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1743,1281,1020010,0.34599799,32.583225,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1744,1282,NA,0.423601,33.488827,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1745,1283,1020011,0.28927299,32.615974,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1746,1286,NA,0.28927299,32.615974,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1747,1287,NA,0.32207599,32.525803,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1748,1288,1020012,0.31279701,32.611473,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1749,1289,1020013,0.30322099,32.619747,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1750,1290,1020014,0.285813,32.578739,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1751,1291,NA,0.285813,32.578739,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1752,1293,1020015,0.30165499,32.600552,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1753,1294,NA,0.281854,32.503868,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1754,1295,NA,0.30165499,32.600552,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1755,1297,1020016,0.31016001,32.60178,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1756,1298,NA,0.31016001,32.60178,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1757,1301,1020018,0.29515499,32.5854,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1758,1302,NA,0.28539199,32.617664,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1759,1303,1020019,0.28539199,32.617664,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1760,1304,NA,0.41072601,32.488712,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1761,1305,1020020,0.34478199,32.587528,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1762,1306,NA,0.36772001,32.623959,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1763,1307,1020021,0.36772001,32.623959,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1764,1308,1020022,0.368404,32.590256,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1765,1309,NA,0.368404,32.590256,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1766,1310,1020023,0.32818499,32.634068,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1767,1311,1020024,0.32192799,32.638088,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1768,1312,1020025,0.33720499,32.608589,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1769,1313,NA,0.33720499,32.608589,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1770,1314,1020026,0.30594099,32.529144,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1771,1315,1020027,0.28986001,32.553036,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1772,1316,1020028,0.356767,32.557106,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1773,1317,1020029,0.33074999,32.542137,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1774,1318,1020030,0.289792,32.535381,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1775,1319,NA,0.27932,32.566051,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1776,1320,1020031,0.27932,32.566051,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1777,1322,1020032,0.33245301,32.54237,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1778,1323,1020033,0.31714299,32.537323,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1779,1325,1020034,0.30461001,32.543774,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1780,1333,1040002,0.71214497,32.52943,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1781,1334,NA,0.71214497,32.52943,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1782,1339,NA,0.27693,32.545937,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1783,1342,NA,0.34710401,32.537529,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1784,1344,1040008,0.81150103,32.515919,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1785,1346,NA,0.350512,32.624798,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1786,1347,1050001,-0.34314701,31.725313,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1787,1348,NA,-0.34314701,31.725313,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1788,1349,NA,-0.142148,31.879677,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1789,1350,1050003,-0.142148,31.879677,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1790,1352,NA,0.33991,32.558571,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1791,1355,NA,-0.15290301,31.891727,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1792,1356,NA,0.28432199,32.562222,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1793,1365,NA,-0.301559,31.75025,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1794,1367,NA,0.42302299,33.144741,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1795,1369,NA,-0.31462499,31.748158,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1796,1374,NA,0.317256,32.578571,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1797,1375,NA,0.029927,32.02459,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1798,1388,1070001,0.55268699,31.382027,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1799,1400,NA,0.34390599,32.541683,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1800,1410,1080003,0.41141701,33.141369,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1801,1412,NA,0.365419,32.756248,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1802,1421,NA,0.37261301,32.756374,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1803,1426,NA,0.33792701,32.536728,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1804,1439,NA,0.372188,32.568462,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1805,1446,NA,-0.41768301,31.145948,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1806,1451,NA,0.28599101,32.538704,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1807,1472,1130006,0.37599301,32.535873,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1808,1479,NA,0.29739201,32.51218,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1809,1482,1130012,0.265681,32.462753,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1810,1483,NA,0.265681,32.462753,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1811,1488,NA,-0.40758801,31.154095,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1812,1491,1130021,0.349635,32.537231,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1813,1492,NA,0.349635,32.537231,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1814,1502,NA,0.320072,32.555046,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1815,1503,NA,0.38959399,32.579426,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1816,1504,NA,0.36983901,32.566528,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1817,1516,NA,0.369964,32.556046,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1818,1525,2020001,0.46774799,34.091698,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
1819,1573,NA,0.35595,32.612202,UG2011L140,2011,UG,40,UG40,Urban,,,,UB01
